city_name,state_code,start_zip,end_zip
Nada,TX,77460,77460
Naples,TX,75568,75568
Nash,TX,75569,75569
Natalia,TX,78059,78059
Naval Air Station Jrb,TX,76127,76127
Navasota,TX,77868,77868
Nazareth,TX,79063,79063
Neches,TX,75779,75779
Nederland,TX,77627,77627
Needville,TX,77461,77461
Nemo,TX,76070,76070
Nevada,TX,75173,75173
New Baden,TX,77870,77870
New Boston,TX,75570,75570
New Braunfels,TX,78130,78135
New Caney,TX,77357,77357
New Deal,TX,79350,79350
New Home,TX,79383,79383
New London,TX,75682,75682
New Summerfield,TX,75780,75780
New Ulm,TX,78950,78950
New Waverly,TX,77358,77358
Newark,TX,76071,76071
Newcastle,TX,76372,76372
Newton,TX,75966,75966
Nixon,TX,78140,78140
Nocona,TX,76255,76255
Nolan,TX,79537,79537
Nolanville,TX,76559,76559
Nome,TX,77629,77629
Nordheim,TX,78141,78141
Normangee,TX,77871,77871
Normanna,TX,78142,78142
North Houston,TX,77315,77315
North Richland Hills,TX,76180,76182
North Zulch,TX,77872,77872
Norton,TX,76865,76865
Notrees,TX,79759,79759
Novice,TX,79538,79538
Nursery,TX,77976,77976
O Brien,TX,79539,79539
Oakhurst,TX,77359,77359
Oakland,TX,78951,78951
Oakville,TX,78060,78060
Oakwood,TX,75855,75855
Odell,TX,79247,79247
Odem,TX,78370,78370
Odessa,TX,79760,79769
Odonnell,TX,79351,79351
Oglesby,TX,76561,76561
Oilton,TX,78371,78371
Oklaunion,TX,76373,76373
Old Glory,TX,79540,79540
Old Ocean,TX,77463,77463
Olden,TX,76466,76466
Olmito,TX,78575,78575
Olney,TX,76374,76374
Olton,TX,79064,79064
Omaha,TX,75571,75571
Onalaska,TX,77360,77360
Orange,TX,77630,77632
Orange Grove,TX,78372,78372
Orangefield,TX,77639,77639
Orchard,TX,77464,77464
Ore City,TX,75683,75683
Orla,TX,79770,79770
Ottine,TX,78658,78658
Ovalo,TX,79541,79541
Overton,TX,75684,75684
Ozona,TX,76943,76943
Paducah,TX,79248,79248
Paige,TX,78659,78659
Paint Rock,TX,76866,76866
Palacios,TX,77465,77465
Palestine,TX,75801,75882
Palmer,TX,75152,75152
Palo Pinto,TX,76484,76484
Paluxy,TX,76467,76467
Pampa,TX,79065,79066
Pandora,TX,78143,78143
Panhandle,TX,79068,79068
Panna Maria,TX,78144,78144
Panola,TX,75685,75685
Paradise,TX,76073,76073
Paris,TX,75460,75462
Pasadena,TX,77501,77508
Pattison,TX,77466,77466
Pattonville,TX,75468,75468
Pawnee,TX,78145,78145
Pearland,TX,77581,77588
Pearsall,TX,78061,78061
Peaster,TX,76485,76485
Pecan Gap,TX,75469,75469
Pecos,TX,79772,79772
Peggy,TX,78062,78062
Pendleton,TX,76564,76564
Penelope,TX,76676,76676
Penitas,TX,78576,78576
Pennington,TX,75856,75856
Penwell,TX,79776,79776
Pep,TX,79353,79353
Perrin,TX,76486,76486
Perryton,TX,79070,79070
Petersburg,TX,79250,79250
Petrolia,TX,76377,76377
Pettus,TX,78146,78146
Petty,TX,75470,75470
Pflugerville,TX,78660,78691
Pharr,TX,78577,78577
Pickton,TX,75471,75471
Pierce,TX,77467,77467
Pilot Point,TX,76258,76258
Pinehurst,TX,77362,77362
Pineland,TX,75968,75968
Pipe Creek,TX,78063,78063
Pittsburg,TX,75686,75686
Placedo,TX,77977,77977
Plains,TX,79355,79355
Plainview,TX,79072,79073
Plano,TX,75023,75094
Plantersville,TX,77363,77363
Pleasanton,TX,78064,78064
Pledger,TX,77468,77468
Plum,TX,78952,78952
Point,TX,75472,75472
Point Comfort,TX,77978,77978
Pointblank,TX,77364,77364
Pollok,TX,75969,75969
Ponder,TX,76259,76259
Pontotoc,TX,76869,76869
Poolville,TX,76487,76487
Port Aransas,TX,78373,78373
Port Arthur,TX,77640,77643
Port Bolivar,TX,77650,77650
Port Isabel,TX,78578,78578
Port Lavaca,TX,77979,77979
Port Mansfield,TX,78598,78598
Port Neches,TX,77651,77651
Port O Connor,TX,77982,77982
Porter,TX,77365,77365
Portland,TX,78374,78374
Post,TX,79356,79356
Poteet,TX,78065,78065
Poth,TX,78147,78147
Pottsboro,TX,75076,75076
Pottsville,TX,76565,76565
Powderly,TX,75473,75473
Powell,TX,75153,75153
Poynor,TX,75782,75782
Prairie Hill,TX,76678,76678
Prairie Lea,TX,78661,78661
Prairie View,TX,77446,77446
Premont,TX,78375,78375
Presidio,TX,79845,79845
Price,TX,75687,75687
Priddy,TX,76870,76870
Princeton,TX,75407,75407
Proctor,TX,76468,76468
Progreso,TX,78579,78579
Prosper,TX,75078,75078
Purdon,TX,76679,76679
Purmela,TX,76566,76566
Putnam,TX,76469,76469
Pyote,TX,79777,79777
Quail,TX,79251,79251
Quanah,TX,79252,79252
Queen City,TX,75572,75572
Quemado,TX,78877,78877
Quinlan,TX,75474,75474
Quitaque,TX,79255,79255
Quitman,TX,75783,75783
Rainbow,TX,76077,76077
Ralls,TX,79357,79357
Randolph,TX,75475,75475
Ranger,TX,76470,76470
Rankin,TX,79778,79778
Ransom Canyon,TX,79366,79366
Ratcliff,TX,75858,75858
Ravenna,TX,75476,75476
Raymondville,TX,78580,78580
Raywood,TX,77582,77582
Reagan,TX,76680,76680
Realitos,TX,78376,78376
Red Oak,TX,75154,75154
Red Rock,TX,78662,78662
Redford,TX,79846,79846
Redwater,TX,75573,75573
Refugio,TX,78377,78377
Reklaw,TX,75784,75784
Rhome,TX,76078,76078
Rice,TX,75155,75155
Richards,TX,77873,77873
Richardson,TX,75080,75085
Richland,TX,76681,76681
Richland Springs,TX,76871,76871
Richmond,TX,77406,77469
Riesel,TX,76682,76682
Ringgold,TX,76261,76261
Rio Frio,TX,78879,78879
Rio Grande City,TX,78582,78582
Rio Hondo,TX,78583,78583
Rio Medina,TX,78066,78066
Rio Vista,TX,76093,76093
Rising Star,TX,76471,76471
Riverside,TX,77367,77367
Riviera,TX,78379,78379
Roanoke,TX,76262,76262
Roans Prairie,TX,77875,77875
Roaring Springs,TX,79256,79256
Robert Lee,TX,76945,76945
Robstown,TX,78380,78380
Roby,TX,79543,79543
Rochelle,TX,76872,76872
Rochester,TX,79544,79544
Rock Island,TX,77470,77470
Rockdale,TX,76567,76567
Rockport,TX,78381,78382
Rocksprings,TX,78880,78880
Rockwall,TX,75032,75087
Rockwood,TX,76873,76873
Rogers,TX,76569,76569
Roma,TX,78584,78584
Romayor,TX,77368,77368
Roosevelt,TX,76874,76874
Ropesville,TX,79358,79358
Rosanky,TX,78953,78953
Roscoe,TX,79545,79545
Rosebud,TX,76570,76570
Rosenberg,TX,77471,77471
Rosharon,TX,77583,77583
Ross,TX,76684,76684
Rosser,TX,75157,75157
Rosston,TX,76263,76263
Rotan,TX,79546,79546
Round Mountain,TX,78663,78663
Round Rock,TX,78664,78683
Round Top,TX,78954,78961
Rowena,TX,76875,76875
Rowlett,TX,75030,75089
Roxton,TX,75477,75477
Royse City,TX,75189,75189
Rule,TX,79547,79548
Runge,TX,78151,78151
Rusk,TX,75785,75785
Rye,TX,77369,77369
Sabinal,TX,78881,78881
Sabine Pass,TX,77655,77655
Sachse,TX,75048,75048
Sacul,TX,75788,75788
Sadler,TX,76264,76264
Saint Hedwig,TX,78152,78152
Saint Jo,TX,76265,76265
Salado,TX,76571,76571
Salineno,TX,78585,78585
Salt Flat,TX,79847,79847
Saltillo,TX,75478,75478
Samnorwood,TX,79077,79077
San Angelo,TX,76901,76909
San Antonio,TX,78201,78299
San Augustine,TX,75972,75972
San Benito,TX,78586,78586
San Diego,TX,78384,78384
San Elizario,TX,79849,79849
San Felipe,TX,77473,77473
San Isidro,TX,78588,78588
San Juan,TX,78589,78589
San Marcos,TX,78666,78667
San Perlita,TX,78590,78590
San Saba,TX,76877,76877
San Ygnacio,TX,78067,78067
Sanderson,TX,79848,79848
Sandia,TX,78383,78383
Sanford,TX,79078,79078
Sanger,TX,76266,76266
Santa Anna,TX,76878,76878
Santa Elena,TX,78591,78591
Santa Fe,TX,77510,77517
Santa Maria,TX,78592,78592
Santa Rosa,TX,78593,78593
Santo,TX,76472,76472
Saragosa,TX,79780,79780
Saratoga,TX,77585,77585
Sarita,TX,78385,78385
Satin,TX,76685,76685
Savoy,TX,75479,75479
Schertz,TX,78154,78154
Schulenburg,TX,78956,78956
Schwertner,TX,76573,76573
Scotland,TX,76379,76379
Scottsville,TX,75688,75688
Scroggins,TX,75480,75480
Scurry,TX,75158,75158
Seabrook,TX,77586,77586
Seadrift,TX,77983,77983
Seagoville,TX,75159,75159
Seagraves,TX,79359,79359
Sealy,TX,77474,77474
Sebastian,TX,78594,78594
Seguin,TX,78155,78156
Selman City,TX,75689,75689
Seminole,TX,79360,79360
Seymour,TX,76380,76380
Shallowater,TX,79363,79363
Shamrock,TX,79079,79079
Sheffield,TX,79781,79781
Shelbyville,TX,75973,75973
Shepherd,TX,77371,77371
Sheppard Afb,TX,76311,76311
Sheridan,TX,77475,77475
Sherman,TX,75090,75092
Shiner,TX,77984,77984
Shiro,TX,77876,77876
Sidney,TX,76474,76474
Sierra Blanca,TX,79851,79851
Silsbee,TX,77656,77656
Silver,TX,76949,76949
Silverton,TX,79257,79257
Simms,TX,75574,75574
Simonton,TX,77476,77476
Sinton,TX,78387,78387
Skellytown,TX,79080,79080
Skidmore,TX,78389,78389
Slaton,TX,79364,79364
Slidell,TX,76267,76267
Smiley,TX,78159,78159
Smithville,TX,78957,78957
Smyer,TX,79367,79367
Snook,TX,77878,77878
Snyder,TX,79549,79550
Somerset,TX,78069,78069
Somerville,TX,77879,77879
Sonora,TX,76950,76950
Sour Lake,TX,77659,77659
South Bend,TX,76481,76481
South Houston,TX,77587,77587
South Padre Island,TX,78597,78597
South Plains,TX,79258,79258
Southlake,TX,76092,76092
Southmayd,TX,76268,76268
Spade,TX,79369,79369
Spearman,TX,79081,79081
Spicewood,TX,78669,78669
Splendora,TX,77372,77372
Spring,TX,77373,77393
Spring Branch,TX,78070,78070
Springlake,TX,79082,79082
Springtown,TX,76082,76082
Spur,TX,79370,79370
Spurger,TX,77660,77660
Stafford,TX,77477,77497
Stamford,TX,79553,79553
Stanton,TX,79782,79782
Staples,TX,78670,78670
Star,TX,76880,76880
Stephenville,TX,76401,76402
Sterling City,TX,76951,76951
Stinnett,TX,79083,79083
Stockdale,TX,78160,78160
Stonewall,TX,78671,78671
Stowell,TX,77661,77661
Stratford,TX,79084,79084
Strawn,TX,76475,76475
Streetman,TX,75859,75859
Sublime,TX,77986,77986
Sudan,TX,79371,79371
Sugar Land,TX,77478,77498
Sullivan City,TX,78595,78595
Sulphur Bluff,TX,75481,75481
Sulphur Springs,TX,75482,75483
Summerfield,TX,79085,79085
Sumner,TX,75486,75486
Sundown,TX,79372,79372
Sunnyvale,TX,75182,75182
Sunray,TX,79086,79086
Sunset,TX,76270,76270
Sutherland Springs,TX,78161,78161
Sweeny,TX,77480,77480
Sweet Home,TX,77987,77987
Sweetwater,TX,79556,79556
Sylvester,TX,79560,79560
Taft,TX,78390,78390
Tahoka,TX,79373,79373
Talco,TX,75487,75487
Talpa,TX,76882,76882
Tarpley,TX,78883,78883
Tarzan,TX,79783,79783
Tatum,TX,75691,75691
Taylor,TX,76574,76574
Teague,TX,75860,75860
Tehuacana,TX,76686,76686
Telegraph,TX,76883,76883
Telephone,TX,75488,75488
Telferner,TX,77988,77988
Tell,TX,79259,79259
Temple,TX,76501,76508
Tenaha,TX,75974,75974
Tennessee Colony,TX,75861,75886
Tennyson,TX,76953,76953
Terlingua,TX,79852,79852
Terrell,TX,75160,75161
Texarkana,TX,75501,75599
Texas City,TX,77590,77592
Texhoma,TX,73960,73960
Texline,TX,79087,79087
The Colony,TX,75056,75056
Thicket,TX,77374,77374
Thomaston,TX,77989,77989
Thompsons,TX,77481,77481
Thorndale,TX,76577,76577
Thornton,TX,76687,76687
Thrall,TX,76578,76578
Three Rivers,TX,78071,78071
Throckmorton,TX,76483,76483
Tilden,TX,78072,78072
Timpson,TX,75975,75975
Tioga,TX,76271,76271
Tivoli,TX,77990,77990
Tokio,TX,79376,79376
Tolar,TX,76476,76476
Tom Bean,TX,75489,75489
Tomball,TX,77375,77377
Tornillo,TX,79853,79853
Tow,TX,78672,78672
Toyah,TX,79785,79785
Toyahvale,TX,79786,79786
Trent,TX,79561,79561
Trenton,TX,75490,75490
Trinidad,TX,75163,75163
Trinity,TX,75862,75862
Troup,TX,75789,75789
Troy,TX,76579,76579
Tuleta,TX,78162,78162
Tulia,TX,79088,79088
Turkey,TX,79261,79261
Tuscola,TX,79562,79562
Tye,TX,79563,79563
Tyler,TX,75701,75799
Tynan,TX,78391,78391
Umbarger,TX,79091,79091
Universal City,TX,78148,78148
Utopia,TX,78884,78884
Uvalde,TX,78801,78802
Valentine,TX,79854,79854
Valera,TX,76884,76884
Valley Mills,TX,76689,76689
Valley Spring,TX,76885,76885
Valley View,TX,76272,76272
Van,TX,75790,75790
Van Alstyne,TX,75495,75495
Van Horn,TX,79855,79855
Van Vleck,TX,77482,77482
Vancourt,TX,76955,76955
Vanderbilt,TX,77991,77991
Vanderpool,TX,78885,78885
Vega,TX,79092,79092
Venus,TX,76084,76084
Veribest,TX,76886,76886
Vernon,TX,76384,76385
Victoria,TX,77901,77905
Vidor,TX,77662,77670
Village Mills,TX,77663,77663
Voca,TX,76887,76887
Von Ormy,TX,78073,78073
Voss,TX,76888,76888
Votaw,TX,77376,77376
Waco,TX,76701,76799
Wadsworth,TX,77483,77483
Waelder,TX,78959,78959
Waka,TX,79093,79093
Walburg,TX,78673,78673
Wall,TX,76957,76957
Waller,TX,77484,77484
Wallis,TX,77485,77485
Wallisville,TX,77597,77597
Walnut Springs,TX,76690,76690
Warda,TX,78960,78960
Waring,TX,78074,78074
Warren,TX,77664,77664
Washington,TX,77880,77880
Waskom,TX,75692,75692
Water Valley,TX,76958,76958
Waxahachie,TX,75165,75168
Wayside,TX,79094,79094
Weatherford,TX,76085,76088
Webster,TX,77598,77598
Weesatche,TX,77993,77993
Weimar,TX,78962,78962
Weinert,TX,76388,76388
Weir,TX,78674,78674
Welch,TX,79377,79377
Wellborn,TX,77881,77881
Wellington,TX,79095,79095
Wellman,TX,79378,79378
Wells,TX,75976,75976
Weslaco,TX,78596,78599
West,TX,76691,76691
West Columbia,TX,77486,77486
West Point,TX,78963,78963
Westbrook,TX,79565,79565
Westhoff,TX,77994,77994
Westminster,TX,75485,75485
Weston,TX,75097,75097
Wharton,TX,77488,77488
Wheeler,TX,79096,79096
Wheelock,TX,77882,77882
White Deer,TX,79097,79097
White Oak,TX,75693,75693
Whiteface,TX,79379,79379
Whitehouse,TX,75791,75791
Whitesboro,TX,76273,76273
Whitewright,TX,75491,75491
Whitharral,TX,79380,79380
Whitney,TX,76692,76692
Whitsett,TX,78075,78075
Whitt,TX,76490,76490
Wichita Falls,TX,76301,76310
Wickett,TX,79788,79788
Wiergate,TX,75977,75977
Wildorado,TX,79098,79098
Willis,TX,77318,77378
Willow City,TX,78675,78675
Wills Point,TX,75169,75169
Wilmer,TX,75172,75172
Wilson,TX,79381,79381
Wimberley,TX,78676,78676
Windom,TX,75492,75492
Windthorst,TX,76389,76389
Winfield,TX,75493,75493
Wingate,TX,79566,79566
Wink,TX,79789,79789
Winnie,TX,77665,77665
Winnsboro,TX,75494,75494
Winona,TX,75792,75792
Winters,TX,79567,79567
Woden,TX,75978,75978
Wolfe City,TX,75496,75496
Wolfforth,TX,79382,79382
Woodlake,TX,75865,75865
Woodlawn,TX,75694,75694
Woodsboro,TX,78393,78393
Woodson,TX,76491,76491
Woodville,TX,75979,75990
Woodway,TX,76712,76712
Wortham,TX,76693,76693
Wrightsboro,TX,78677,78677
Wylie,TX,75098,75098
Yancey,TX,78886,78886
Yantis,TX,75497,75497
Yoakum,TX,77995,77995
Yorktown,TX,78164,78164
Zapata,TX,78076,78076
Zavalla,TX,75980,75980
Zephyr,TX,76890,76890
Alpine,UT,84004,84004
Altamont,UT,84001,84001
Alton,UT,84710,84710
Altonah,UT,84002,84002
American Fork,UT,84003,84003
Aneth,UT,84510,84510
Annabella,UT,84711,84711
Antimony,UT,84712,84712
Aurora,UT,84620,84620
Axtell,UT,84621,84621
Bear River City,UT,84301,84301
Beaver,UT,84713,84713
Beryl,UT,84714,84714
Bicknell,UT,84715,84715
Bingham Canyon,UT,84006,84006
Blanding,UT,84511,84511
Bluebell,UT,84007,84007
Bluff,UT,84512,84512
Bonanza,UT,84008,84008
Boulder,UT,84716,84716
Bountiful,UT,84010,84011
Brian Head,UT,84719,84719
Brigham City,UT,84302,84302
Bryce,UT,84764,84764
Cache Junction,UT,84304,84304
Cannonville,UT,84718,84718
Castle Dale,UT,84513,84513
Cedar City,UT,84720,84721
Cedar Valley,UT,84013,84013
Centerfield,UT,84622,84622
Centerville,UT,84014,84014
Central,UT,84722,84722
Chester,UT,84623,84623
Circleville,UT,84723,84723
Cisco,UT,84515,84515
Clarkston,UT,84305,84305
Clawson,UT,84516,84516
Clearfield,UT,84015,84089
Cleveland,UT,84518,84518
Coalville,UT,84017,84017
Collinston,UT,84306,84306
Corinne,UT,84307,84307
Cornish,UT,84308,84308
Croydon,UT,84018,84018
Dammeron Valley,UT,84783,84783
Delta,UT,84624,84624
Deweyville,UT,84309,84309
Draper,UT,84020,84020
Duchesne,UT,84021,84021
Duck Creek Village,UT,84762,84762
Dugway,UT,84022,84022
Dutch John,UT,84023,84023
Eagle Mountain,UT,84005,84005
East Carbon,UT,84520,84520
Echo,UT,84024,84024
Eden,UT,84310,84310
Elberta,UT,84626,84626
Elmo,UT,84521,84521
Elsinore,UT,84724,84724
Emery,UT,84522,84522
Enterprise,UT,84725,84725
Ephraim,UT,84627,84627
Escalante,UT,84726,84726
Eureka,UT,84628,84628
Fairview,UT,84629,84629
Farmington,UT,84025,84025
Fayette,UT,84630,84630
Ferron,UT,84523,84523
Fielding,UT,84311,84311
Fillmore,UT,84631,84631
Fort Duchesne,UT,84026,84026
Fountain Green,UT,84632,84632
Fruitland,UT,84027,84027
Garden City,UT,84028,84028
Garland,UT,84312,84312
Garrison,UT,84728,84728
Glendale,UT,84729,84729
Glenwood,UT,84730,84730
Goshen,UT,84633,84633
Grantsville,UT,84029,84029
Green River,UT,84525,84525
Greenville,UT,84731,84731
Greenwich,UT,84732,84732
Grouse Creek,UT,84313,84313
Gunlock,UT,84733,84733
Gunnison,UT,84634,84634
Hanksville,UT,84734,84734
Hanna,UT,84031,84031
Hatch,UT,84735,84735
Heber City,UT,84032,84032
Helper,UT,84526,84526
Henefer,UT,84033,84033
Henrieville,UT,84736,84736
Herriman,UT,84096,84096
Hildale,UT,84784,84784
Hill Afb,UT,84056,84056
Hinckley,UT,84635,84635
Holden,UT,84636,84636
Honeyville,UT,84314,84314
Hooper,UT,84315,84315
Howell,UT,84316,84316
Huntington,UT,84528,84528
Huntsville,UT,84317,84317
Hurricane,UT,84737,84737
Hyde Park,UT,84318,84318
Hyrum,UT,84319,84319
Ibapah,UT,84034,84034
Ivins,UT,84738,84738
Jensen,UT,84035,84035
Joseph,UT,84739,84739
Junction,UT,84740,84740
Kamas,UT,84036,84036
Kanab,UT,84741,84741
Kanarraville,UT,84742,84742
Kanosh,UT,84637,84637
Kaysville,UT,84037,84037
Kenilworth,UT,84529,84529
Kingston,UT,84743,84743
Koosharem,UT,84744,84744
La Sal,UT,84530,84530
La Verkin,UT,84745,84745
Lake Powell,UT,84533,84533
Laketown,UT,84038,84038
Lapoint,UT,84039,84039
Layton,UT,84040,84041
Leamington,UT,84638,84638
Leeds,UT,84746,84746
Lehi,UT,84043,84043
Levan,UT,84639,84639
Lewiston,UT,84320,84320
Lindon,UT,84042,84042
Loa,UT,84747,84747
Logan,UT,84321,84341
Lyman,UT,84749,84749
Lynndyl,UT,84640,84640
Magna,UT,84044,84044
Manila,UT,84046,84046
Manti,UT,84642,84642
Mantua,UT,84324,84324
Mapleton,UT,84664,84664
Marysvale,UT,84750,84750
Mayfield,UT,84643,84643
Meadow,UT,84644,84644
Mendon,UT,84325,84325
Mexican Hat,UT,84531,84531
Midvale,UT,84047,84047
Midway,UT,84049,84049
Milford,UT,84751,84751
Millville,UT,84326,84326
Minersville,UT,84752,84752
Moab,UT,84532,84532
Modena,UT,84753,84753
Mona,UT,84645,84645
Monroe,UT,84754,84754
Montezuma Creek,UT,84534,84534
Monticello,UT,84535,84535
Monument Valley,UT,84536,84536
Morgan,UT,84050,84050
Moroni,UT,84646,84646
Mount Carmel,UT,84755,84755
Mount Pleasant,UT,84647,84647
Mountain Home,UT,84051,84051
Myton,UT,84052,84052
Neola,UT,84053,84053
Nephi,UT,84648,84648
New Harmony,UT,84757,84757
Newcastle,UT,84756,84756
Newton,UT,84327,84327
North Salt Lake,UT,84054,84054
Oak City,UT,84649,84649
Oakley,UT,84055,84055
Ogden,UT,84201,84415
Orangeville,UT,84537,84537
Orderville,UT,84758,84758
Orem,UT,84057,84097
Panguitch,UT,84759,84759
Paradise,UT,84328,84328
Paragonah,UT,84760,84760
Park City,UT,84060,84098
Park Valley,UT,84329,84329
Parowan,UT,84761,84761
Payson,UT,84651,84651
Peoa,UT,84061,84061
Pine Valley,UT,84781,84781
Pleasant Grove,UT,84062,84062
Plymouth,UT,84330,84330
Portage,UT,84331,84331
Price,UT,84501,84501
Providence,UT,84332,84332
Provo,UT,84601,84606
Randlett,UT,84063,84063
Randolph,UT,84064,84064
Redmond,UT,84652,84652
Richfield,UT,84701,84701
Richmond,UT,84333,84333
Riverside,UT,84334,84334
Riverton,UT,84065,84065
Rockville,UT,84763,84763
Roosevelt,UT,84066,84066
Roy,UT,84067,84067
Rush Valley,UT,84069,84069
Saint George,UT,84770,84791
Salem,UT,84653,84653
Salina,UT,84654,84654
Salt Lake City,UT,84101,84199
Sandy,UT,84070,84094
Santa Clara,UT,84765,84765
Santaquin,UT,84655,84655
Saratoga Springs,UT,84045,84045
Scipio,UT,84656,84656
Sevier,UT,84766,84766
Sigurd,UT,84657,84657
Smithfield,UT,84335,84335
Snowville,UT,84336,84336
South Jordan,UT,84009,84095
Spanish Fork,UT,84660,84660
Spring City,UT,84662,84662
Springdale,UT,84767,84767
Springville,UT,84663,84663
Sterling,UT,84665,84665
Stockton,UT,84071,84071
Summit,UT,84772,84772
Sunnyside,UT,84539,84539
Syracuse,UT,84075,84075
Tabiona,UT,84072,84072
Talmage,UT,84073,84073
Teasdale,UT,84773,84773
Thompson,UT,84540,84540
Tooele,UT,84074,84074
Toquerville,UT,84774,84774
Torrey,UT,84775,84775
Tremonton,UT,84337,84337
Trenton,UT,84338,84338
Tridell,UT,84076,84076
Tropic,UT,84776,84776
Vernal,UT,84078,84079
Vernon,UT,84080,84080
Veyo,UT,84782,84782
Virgin,UT,84779,84779
Wales,UT,84667,84667
Wallsburg,UT,84082,84082
Washington,UT,84780,84780
Wellington,UT,84542,84542
Wellsville,UT,84339,84339
Wendover,UT,84083,84083
West Jordan,UT,84081,84088
West Valley City,UT,84119,84128
Whiterocks,UT,84085,84085
Willard,UT,84340,84340
Woodruff,UT,84086,84086
Woods Cross,UT,84087,84087
Abingdon,VA,24210,24212
Accomac,VA,23301,23301
Achilles,VA,23001,23001
Afton,VA,22920,22920
Alberta,VA,23821,23821
Aldie,VA,20105,20105
Alexandria,VA,22301,22350
Altavista,VA,24517,24517
Alton,VA,24520,24520
Amelia Court House,VA,23002,23002
Amherst,VA,24521,24521
Amissville,VA,20106,20106
Ammon,VA,23822,23822
Amonate,VA,24601,24601
Andover,VA,24215,24215
Annandale,VA,22003,22003
Appalachia,VA,24216,24216
Appomattox,VA,24522,24522
Ararat,VA,24053,24053
Ark,VA,23003,23003
Arlington,VA,22201,22246
Aroda,VA,22709,22709
Arrington,VA,22922,22922
Arvonia,VA,23004,23004
Ashburn,VA,20146,20149
Ashland,VA,23005,23005
Assawoman,VA,23302,23302
Atkins,VA,24311,24311
Atlantic,VA,23303,23303
Augusta Springs,VA,24411,24411
Austinville,VA,24312,24312
Axton,VA,24054,24054
Aylett,VA,23009,23009
Bacova,VA,24412,24412
Banco,VA,22711,22711
Bandy,VA,24602,24602
Barboursville,VA,22923,22923
Barhamsville,VA,23011,23011
Barren Springs,VA,24313,24313
Baskerville,VA,23915,23915
Bassett,VA,24055,24055
Bastian,VA,24314,24314
Basye,VA,22810,22810
Batesville,VA,22924,22924
Battery Park,VA,23304,23304
Bealeton,VA,22712,22712
Beaumont,VA,23014,23014
Beaverdam,VA,23015,23015
Bedford,VA,24523,24523
Bee,VA,24217,24217
Belle Haven,VA,23306,23306
Belspring,VA,24058,24058
Ben Hur,VA,24218,24218
Bena,VA,23018,23018
Bent Mountain,VA,24059,24059
Bentonville,VA,22610,22610
Bergton,VA,22811,22811
Berryville,VA,22611,22611
Big Island,VA,24526,24526
Big Rock,VA,24603,24603
Big Stone Gap,VA,24219,24219
Birchleaf,VA,24220,24220
Birdsnest,VA,23307,23307
Bishop,VA,24604,24604
Blacksburg,VA,24060,24063
Blackstone,VA,23824,23824
Blackwater,VA,24221,24221
Blairs,VA,24527,24527
Bland,VA,24315,24315
Bloxom,VA,23308,23308
Blue Grass,VA,24413,24413
Blue Ridge,VA,24064,24064
Bluefield,VA,24605,24605
Bluemont,VA,20135,20135
Bohannon,VA,23021,23021
Boissevain,VA,24606,24606
Boones Mill,VA,24065,24065
Boston,VA,22713,22713
Bowling Green,VA,22427,22428
Boyce,VA,22620,22620
Boydton,VA,23917,23917
Boykins,VA,23827,23827
Bracey,VA,23919,23919
Branchville,VA,23828,23828
Brandy Station,VA,22714,22714
Breaks,VA,24607,24607
Bremo Bluff,VA,23022,23022
Bridgewater,VA,22812,22812
Brightwood,VA,22715,22715
Bristol,VA,24201,24209
Bristow,VA,20136,20136
Broad Run,VA,20137,20137
Broadford,VA,24316,24316
Broadway,VA,22815,22815
Brodnax,VA,23920,23920
Brooke,VA,22430,22430
Brookneal,VA,24528,24528
Brownsburg,VA,24415,24415
Brucetown,VA,22622,22622
Bruington,VA,23023,23023
Buchanan,VA,24066,24066
Buckingham,VA,23921,23921
Buena Vista,VA,24416,24416
Buffalo Junction,VA,24529,24529
Bumpass,VA,23024,23024
Burgess,VA,22432,22432
Burke,VA,22009,22015
Burkes Garden,VA,24608,24608
Burkeville,VA,23922,23922
Burr Hill,VA,22433,22433
Callands,VA,24530,24530
Callao,VA,22435,22435
